Store Name,Planogram,Aisle,Bay,Element Name,Element Type,Brand,Facings,WKT Geometry,Z Order,Sales Last 12 Months
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,BeeWell Choc Hazelnut 400g,Product,BeeWell,1,"POLYGON ((0.035 0.1, 0.125 0.1, 0.125 0.23, 0.035 0.23, 0.035 0.1))",2,2300
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Marmalade 450g,Product,NutCo,2,"POLYGON ((0.137 0.1, 0.297 0.1, 0.297 0.22, 0.137 0.22, 0.137 0.1))",2,4600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Vegemate 220g,Product,Orchard Lane,3,"POLYGON ((0.309 0.1, 0.519 0.1, 0.519 0.2, 0.309 0.2, 0.309 0.1))",2,4900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Strawberry Jam 320g,Product,Orchard Lane,1,"POLYGON ((0.531 0.1, 0.611 0.1, 0.611 0.22, 0.531 0.22, 0.531 0.1))",2,1900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,BeeWell Strawberry Jam 320g,Product,BeeWell,1,"POLYGON ((0.623 0.1, 0.703 0.1, 0.703 0.22, 0.623 0.22, 0.623 0.1))",2,2200
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Honey Squeeze 500g,Product,Orchard Lane,1,"POLYGON ((0.715 0.1, 0.805 0.1, 0.805 0.3, 0.715 0.3, 0.715 0.1))",2,2000
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Honey Squeeze 500g,Product,NutCo,2,"POLYGON ((0.817 0.1, 0.997 0.1, 0.997 0.3, 0.817 0.3, 0.817 0.1))",2,3300
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Marmalade 450g,Product,NutCo,2,"POLYGON ((1.009 0.1, 1.169 0.1, 1.169 0.22, 1.009 0.22, 1.009 0.1))",2,4500
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Honey Squeeze 500g,Product,NutCo,2,"POLYGON ((1.181 0.1, 1.361 0.1, 1.361 0.3, 1.181 0.3, 1.181 0.1))",2,5400
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Marmalade 450g,Product,NutCo,1,"POLYGON ((1.373 0.1, 1.453 0.1, 1.453 0.22, 1.373 0.22, 1.373 0.1))",2,1700
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,BeeWell Marmalade 450g,Product,BeeWell,1,"POLYGON ((1.465 0.1, 1.545 0.1, 1.545 0.22, 1.465 0.22, 1.465 0.1))",2,2500
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Shelf 1 - Bay 05,Shelf,,,"POLYGON ((0 0.53, 1.6 0.53, 1.6 0.57, 0 0.57, 0 0.53))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,FreshMart Essentials Strawberry Jam 320g,Product,FreshMart Essentials,3,"POLYGON ((0.035 0.57, 0.275 0.57, 0.275 0.69, 0.035 0.69, 0.035 0.57))",2,5500
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Marmalade 450g,Product,Orchard Lane,1,"POLYGON ((0.287 0.57, 0.367 0.57, 0.367 0.69, 0.287 0.69, 0.287 0.57))",2,2600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Vegemate 220g,Product,Orchard Lane,1,"POLYGON ((0.379 0.57, 0.449 0.57, 0.449 0.67, 0.379 0.67, 0.379 0.57))",2,2200
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Honey Squeeze 500g,Product,NutCo,1,"POLYGON ((0.461 0.57, 0.551 0.57, 0.551 0.77, 0.461 0.77, 0.461 0.57))",2,1700
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,FreshMart Essentials Marmalade 450g,Product,FreshMart Essentials,3,"POLYGON ((0.563 0.57, 0.803 0.57, 0.803 0.69, 0.563 0.69, 0.563 0.57))",2,4600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Strawberry Jam 320g,Product,NutCo,3,"POLYGON ((0.815 0.57, 1.055 0.57, 1.055 0.69, 0.815 0.69, 0.815 0.57))",2,6900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Vegemate 220g,Product,NutCo,1,"POLYGON ((1.067 0.57, 1.137 0.57, 1.137 0.67, 1.067 0.67, 1.067 0.57))",2,1900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Peanut Butter 375g,Product,NutCo,3,"POLYGON ((1.149 0.57, 1.419 0.57, 1.419 0.71, 1.149 0.71, 1.149 0.57))",2,9600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Vegemate 220g,Product,Orchard Lane,1,"POLYGON ((1.431 0.57, 1.501 0.57, 1.501 0.67, 1.431 0.67, 1.431 0.57))",2,3200
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Shelf 2 - Bay 05,Shelf,,,"POLYGON ((0 1, 1.6 1, 1.6 1.04, 0 1.04, 0 1))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Strawberry Jam 320g,Product,Orchard Lane,3,"POLYGON ((0.035 1.04, 0.275 1.04, 0.275 1.16, 0.035 1.16, 0.035 1.04))",2,6400
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Choc Hazelnut 400g,Product,Orchard Lane,2,"POLYGON ((0.287 1.04, 0.467 1.04, 0.467 1.17, 0.287 1.17, 0.287 1.04))",2,3900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,FreshMart Essentials Marmalade 450g,Product,FreshMart Essentials,3,"POLYGON ((0.479 1.04, 0.719 1.04, 0.719 1.16, 0.479 1.16, 0.479 1.04))",2,6300
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Marmalade 450g,Product,NutCo,3,"POLYGON ((0.731 1.04, 0.971 1.04, 0.971 1.16, 0.731 1.16, 0.731 1.04))",2,5200
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,BeeWell Honey Squeeze 500g,Product,BeeWell,1,"POLYGON ((0.983 1.04, 1.073 1.04, 1.073 1.24, 0.983 1.24, 0.983 1.04))",2,2000
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Marmalade 450g,Product,NutCo,3,"POLYGON ((1.085 1.04, 1.325 1.04, 1.325 1.16, 1.085 1.16, 1.085 1.04))",2,5900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,BeeWell Vegemate 220g,Product,BeeWell,3,"POLYGON ((1.337 1.04, 1.547 1.04, 1.547 1.14, 1.337 1.14, 1.337 1.04))",2,4500
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Shelf 3 - Bay 05,Shelf,,,"POLYGON ((0 1.46, 1.6 1.46, 1.6 1.5, 0 1.5, 0 1.46))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,BeeWell Peanut Butter 375g,Product,BeeWell,3,"POLYGON ((0.035 1.5, 0.305 1.5, 0.305 1.64, 0.035 1.64, 0.035 1.5))",2,9100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,BeeWell Peanut Butter 375g,Product,BeeWell,3,"POLYGON ((0.317 1.5, 0.587 1.5, 0.587 1.64, 0.317 1.64, 0.317 1.5))",2,7600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,FreshMart Essentials Marmalade 450g,Product,FreshMart Essentials,2,"POLYGON ((0.599 1.5, 0.759 1.5, 0.759 1.62, 0.599 1.62, 0.599 1.5))",2,4400
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Strawberry Jam 320g,Product,Orchard Lane,3,"POLYGON ((0.771 1.5, 1.011 1.5, 1.011 1.62, 0.771 1.62, 0.771 1.5))",2,4500
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,BeeWell Honey Squeeze 500g,Product,BeeWell,3,"POLYGON ((1.023 1.5, 1.293 1.5, 1.293 1.7, 1.023 1.7, 1.023 1.5))",2,5700
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,BeeWell Choc Hazelnut 400g,Product,BeeWell,1,"POLYGON ((1.305 1.5, 1.395 1.5, 1.395 1.63, 1.305 1.63, 1.305 1.5))",2,1900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Peanut Butter 375g,Product,Orchard Lane,1,"POLYGON ((1.407 1.5, 1.497 1.5, 1.497 1.64, 1.407 1.64, 1.407 1.5))",2,2900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Shelf 4 - Bay 05,Shelf,,,"POLYGON ((0 1.86, 1.6 1.86, 1.6 1.9, 0 1.9, 0 1.86))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Choc Hazelnut 400g,Product,NutCo,2,"POLYGON ((0.035 1.9, 0.215 1.9, 0.215 2.03, 0.035 2.03, 0.035 1.9))",2,4100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,Orchard Lane Honey Squeeze 500g,Product,Orchard Lane,1,"POLYGON ((0.227 1.9, 0.317 1.9, 0.317 2.1, 0.227 2.1, 0.227 1.9))",2,3100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Marmalade 450g,Product,NutCo,2,"POLYGON ((0.329 1.9, 0.489 1.9, 0.489 2.02, 0.329 2.02, 0.329 1.9))",2,6200
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,BeeWell Peanut Butter 375g,Product,BeeWell,3,"POLYGON ((0.501 1.9, 0.771 1.9, 0.771 2.04, 0.501 2.04, 0.501 1.9))",2,4600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,FreshMart Essentials Choc Hazelnut 400g,Product,FreshMart Essentials,1,"POLYGON ((0.783 1.9, 0.873 1.9, 0.873 2.03, 0.783 2.03, 0.783 1.9))",2,1800
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,FreshMart Essentials Peanut Butter 375g,Product,FreshMart Essentials,3,"POLYGON ((0.885 1.9, 1.155 1.9, 1.155 2.04, 0.885 2.04, 0.885 1.9))",2,6700
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,FreshMart Essentials Choc Hazelnut 400g,Product,FreshMart Essentials,3,"POLYGON ((1.167 1.9, 1.437 1.9, 1.437 2.03, 1.167 2.03, 1.167 1.9))",2,8000
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,05,NutCo Peanut Butter 375g,Product,NutCo,1,"POLYGON ((1.449 1.9, 1.539 1.9, 1.539 2.04, 1.449 2.04, 1.449 1.9))",2,3100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,Base Deck - Bay 06,Base Deck,,,"POLYGON ((1.6 0, 3.2 0, 3.2 0.1, 1.6 0.1, 1.6 0))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Vegemate 220g,Product,NutCo,3,"POLYGON ((1.635 0.1, 1.845 0.1, 1.845 0.2, 1.635 0.2, 1.635 0.1))",2,6700
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Marmalade 450g,Product,FreshMart Essentials,1,"POLYGON ((1.857 0.1, 1.937 0.1, 1.937 0.22, 1.857 0.22, 1.857 0.1))",2,1500
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Marmalade 450g,Product,BeeWell,2,"POLYGON ((1.949 0.1, 2.109 0.1, 2.109 0.22, 1.949 0.22, 1.949 0.1))",2,5600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Marmalade 450g,Product,BeeWell,3,"POLYGON ((2.121 0.1, 2.361 0.1, 2.361 0.22, 2.121 0.22, 2.121 0.1))",2,6200
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Honey Squeeze 500g,Product,BeeWell,2,"POLYGON ((2.373 0.1, 2.553 0.1, 2.553 0.3, 2.373 0.3, 2.373 0.1))",2,4900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Marmalade 450g,Product,BeeWell,1,"POLYGON ((2.565 0.1, 2.645 0.1, 2.645 0.22, 2.565 0.22, 2.565 0.1))",2,1500
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Choc Hazelnut 400g,Product,NutCo,2,"POLYGON ((2.657 0.1, 2.837 0.1, 2.837 0.23, 2.657 0.23, 2.657 0.1))",2,5800
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Honey Squeeze 500g,Product,BeeWell,2,"POLYGON ((2.849 0.1, 3.029 0.1, 3.029 0.3, 2.849 0.3, 2.849 0.1))",2,5000
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Marmalade 450g,Product,BeeWell,1,"POLYGON ((3.041 0.1, 3.121 0.1, 3.121 0.22, 3.041 0.22, 3.041 0.1))",2,2400
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,Shelf 1 - Bay 06,Shelf,,,"POLYGON ((1.6 0.53, 3.2 0.53, 3.2 0.57, 1.6 0.57, 1.6 0.53))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Honey Squeeze 500g,Product,NutCo,1,"POLYGON ((1.635 0.57, 1.725 0.57, 1.725 0.77, 1.635 0.77, 1.635 0.57))",2,3100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Choc Hazelnut 400g,Product,NutCo,3,"POLYGON ((1.737 0.57, 2.007 0.57, 2.007 0.7, 1.737 0.7, 1.737 0.57))",2,6000
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Choc Hazelnut 400g,Product,BeeWell,2,"POLYGON ((2.019 0.57, 2.199 0.57, 2.199 0.7, 2.019 0.7, 2.019 0.57))",2,4700
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Vegemate 220g,Product,FreshMart Essentials,1,"POLYGON ((2.211 0.57, 2.281 0.57, 2.281 0.67, 2.211 0.67, 2.211 0.57))",2,2800
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,Orchard Lane Honey Squeeze 500g,Product,Orchard Lane,2,"POLYGON ((2.293 0.57, 2.473 0.57, 2.473 0.77, 2.293 0.77, 2.293 0.57))",2,3600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Choc Hazelnut 400g,Product,BeeWell,3,"POLYGON ((2.485 0.57, 2.755 0.57, 2.755 0.7, 2.485 0.7, 2.485 0.57))",2,9400
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Strawberry Jam 320g,Product,FreshMart Essentials,2,"POLYGON ((2.767 0.57, 2.927 0.57, 2.927 0.69, 2.767 0.69, 2.767 0.57))",2,5900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Choc Hazelnut 400g,Product,NutCo,2,"POLYGON ((2.939 0.57, 3.119 0.57, 3.119 0.7, 2.939 0.7, 2.939 0.57))",2,3800
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,Shelf 2 - Bay 06,Shelf,,,"POLYGON ((1.6 1, 3.2 1, 3.2 1.04, 1.6 1.04, 1.6 1))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Peanut Butter 375g,Product,BeeWell,1,"POLYGON ((1.635 1.04, 1.725 1.04, 1.725 1.18, 1.635 1.18, 1.635 1.04))",2,2100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Vegemate 220g,Product,BeeWell,3,"POLYGON ((1.737 1.04, 1.947 1.04, 1.947 1.14, 1.737 1.14, 1.737 1.04))",2,7200
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Strawberry Jam 320g,Product,BeeWell,3,"POLYGON ((1.959 1.04, 2.199 1.04, 2.199 1.16, 1.959 1.16, 1.959 1.04))",2,4800
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Honey Squeeze 500g,Product,NutCo,1,"POLYGON ((2.211 1.04, 2.301 1.04, 2.301 1.24, 2.211 1.24, 2.211 1.04))",2,1700
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Peanut Butter 375g,Product,NutCo,3,"POLYGON ((2.313 1.04, 2.583 1.04, 2.583 1.18, 2.313 1.18, 2.313 1.04))",2,7900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Honey Squeeze 500g,Product,FreshMart Essentials,1,"POLYGON ((2.595 1.04, 2.685 1.04, 2.685 1.24, 2.595 1.24, 2.595 1.04))",2,2500
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Choc Hazelnut 400g,Product,NutCo,3,"POLYGON ((2.697 1.04, 2.967 1.04, 2.967 1.17, 2.697 1.17, 2.697 1.04))",2,7200
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Honey Squeeze 500g,Product,FreshMart Essentials,2,"POLYGON ((2.979 1.04, 3.159 1.04, 3.159 1.24, 2.979 1.24, 2.979 1.04))",2,4800
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,Shelf 3 - Bay 06,Shelf,,,"POLYGON ((1.6 1.46, 3.2 1.46, 3.2 1.5, 1.6 1.5, 1.6 1.46))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Choc Hazelnut 400g,Product,BeeWell,3,"POLYGON ((1.635 1.5, 1.905 1.5, 1.905 1.63, 1.635 1.63, 1.635 1.5))",2,7400
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Marmalade 450g,Product,FreshMart Essentials,2,"POLYGON ((1.917 1.5, 2.077 1.5, 2.077 1.62, 1.917 1.62, 1.917 1.5))",2,6300
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Strawberry Jam 320g,Product,NutCo,3,"POLYGON ((2.089 1.5, 2.329 1.5, 2.329 1.62, 2.089 1.62, 2.089 1.5))",2,5500
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Choc Hazelnut 400g,Product,FreshMart Essentials,1,"POLYGON ((2.341 1.5, 2.431 1.5, 2.431 1.63, 2.341 1.63, 2.341 1.5))",2,2200
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,Orchard Lane Vegemate 220g,Product,Orchard Lane,1,"POLYGON ((2.443 1.5, 2.513 1.5, 2.513 1.6, 2.443 1.6, 2.443 1.5))",2,2600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Strawberry Jam 320g,Product,NutCo,2,"POLYGON ((2.525 1.5, 2.685 1.5, 2.685 1.62, 2.525 1.62, 2.525 1.5))",2,5400
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,NutCo Vegemate 220g,Product,NutCo,1,"POLYGON ((2.697 1.5, 2.767 1.5, 2.767 1.6, 2.697 1.6, 2.697 1.5))",2,3000
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Peanut Butter 375g,Product,FreshMart Essentials,2,"POLYGON ((2.779 1.5, 2.959 1.5, 2.959 1.64, 2.779 1.64, 2.779 1.5))",2,5400
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Marmalade 450g,Product,FreshMart Essentials,2,"POLYGON ((2.971 1.5, 3.131 1.5, 3.131 1.62, 2.971 1.62, 2.971 1.5))",2,3100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,Shelf 4 - Bay 06,Shelf,,,"POLYGON ((1.6 1.86, 3.2 1.86, 3.2 1.9, 1.6 1.9, 1.6 1.86))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Vegemate 220g,Product,BeeWell,3,"POLYGON ((1.635 1.9, 1.845 1.9, 1.845 2, 1.635 2, 1.635 1.9))",2,6000
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Vegemate 220g,Product,FreshMart Essentials,3,"POLYGON ((1.857 1.9, 2.067 1.9, 2.067 2, 1.857 2, 1.857 1.9))",2,7100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Peanut Butter 375g,Product,BeeWell,3,"POLYGON ((2.079 1.9, 2.349 1.9, 2.349 2.04, 2.079 2.04, 2.079 1.9))",2,9400
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,FreshMart Essentials Vegemate 220g,Product,FreshMart Essentials,3,"POLYGON ((2.361 1.9, 2.571 1.9, 2.571 2, 2.361 2, 2.361 1.9))",2,8900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,Orchard Lane Peanut Butter 375g,Product,Orchard Lane,2,"POLYGON ((2.583 1.9, 2.763 1.9, 2.763 2.04, 2.583 2.04, 2.583 1.9))",2,5800
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,Orchard Lane Strawberry Jam 320g,Product,Orchard Lane,3,"POLYGON ((2.775 1.9, 3.015 1.9, 3.015 2.02, 2.775 2.02, 2.775 1.9))",2,4800
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,06,BeeWell Choc Hazelnut 400g,Product,BeeWell,1,"POLYGON ((3.027 1.9, 3.117 1.9, 3.117 2.03, 3.027 2.03, 3.027 1.9))",2,1800
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,Base Deck - Bay 07,Base Deck,,,"POLYGON ((3.2 0, 4.8 0, 4.8 0.1, 3.2 0.1, 3.2 0))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,Orchard Lane Choc Hazelnut 400g,Product,Orchard Lane,3,"POLYGON ((3.235 0.1, 3.505 0.1, 3.505 0.23, 3.235 0.23, 3.235 0.1))",2,8100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,Orchard Lane Choc Hazelnut 400g,Product,Orchard Lane,2,"POLYGON ((3.517 0.1, 3.697 0.1, 3.697 0.23, 3.517 0.23, 3.517 0.1))",2,4400
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,Orchard Lane Peanut Butter 375g,Product,Orchard Lane,1,"POLYGON ((3.709 0.1, 3.799 0.1, 3.799 0.24, 3.709 0.24, 3.709 0.1))",2,2600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,FreshMart Essentials Marmalade 450g,Product,FreshMart Essentials,1,"POLYGON ((3.811 0.1, 3.891 0.1, 3.891 0.22, 3.811 0.22, 3.811 0.1))",2,2100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,Orchard Lane Vegemate 220g,Product,Orchard Lane,3,"POLYGON ((3.903 0.1, 4.113 0.1, 4.113 0.2, 3.903 0.2, 3.903 0.1))",2,8000
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,Orchard Lane Choc Hazelnut 400g,Product,Orchard Lane,1,"POLYGON ((4.125 0.1, 4.215 0.1, 4.215 0.23, 4.125 0.23, 4.125 0.1))",2,1600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,NutCo Honey Squeeze 500g,Product,NutCo,3,"POLYGON ((4.227 0.1, 4.497 0.1, 4.497 0.3, 4.227 0.3, 4.227 0.1))",2,6000
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,FreshMart Essentials Honey Squeeze 500g,Product,FreshMart Essentials,1,"POLYGON ((4.509 0.1, 4.599 0.1, 4.599 0.3, 4.509 0.3, 4.509 0.1))",2,1600
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,BeeWell Strawberry Jam 320g,Product,BeeWell,1,"POLYGON ((4.611 0.1, 4.691 0.1, 4.691 0.22, 4.611 0.22, 4.611 0.1))",2,2300
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,Shelf 1 - Bay 07,Shelf,,,"POLYGON ((3.2 0.53, 4.8 0.53, 4.8 0.57, 3.2 0.57, 3.2 0.53))",1,
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,Orchard Lane Peanut Butter 375g,Product,Orchard Lane,2,"POLYGON ((3.235 0.57, 3.415 0.57, 3.415 0.71, 3.235 0.71, 3.235 0.57))",2,6100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,FreshMart Essentials Strawberry Jam 320g,Product,FreshMart Essentials,1,"POLYGON ((3.427 0.57, 3.507 0.57, 3.507 0.69, 3.427 0.69, 3.427 0.57))",2,2100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,BeeWell Strawberry Jam 320g,Product,BeeWell,1,"POLYGON ((3.519 0.57, 3.599 0.57, 3.599 0.69, 3.519 0.69, 3.519 0.57))",2,1800
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,NutCo Vegemate 220g,Product,NutCo,3,"POLYGON ((3.611 0.57, 3.821 0.57, 3.821 0.67, 3.611 0.67, 3.611 0.57))",2,9100
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,NutCo Honey Squeeze 500g,Product,NutCo,1,"POLYGON ((3.833 0.57, 3.923 0.57, 3.923 0.77, 3.833 0.77, 3.833 0.57))",2,3000
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,Orchard Lane Choc Hazelnut 400g,Product,Orchard Lane,2,"POLYGON ((3.935 0.57, 4.115 0.57, 4.115 0.7, 3.935 0.7, 3.935 0.57))",2,5900
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,BeeWell Honey Squeeze 500g,Product,BeeWell,1,"POLYGON ((4.127 0.57, 4.217 0.57, 4.217 0.77, 4.127 0.77, 4.127 0.57))",2,2300
FreshMart Banksia Grove,Aisle 1 - Spreads & Honey,Aisle 1,07,NutCo Choc Hazelnut 400g,Product,NutCo,2,"POLYGON ((4.229 0.57, 4.409 0.57, 4.409 0.7, 4.229 0.7, 4.229 0.57))",2,3300
